date,market,TSLA,NVDA,WMT,F,AAPL,GOOG,MSTR,PG,GLD,AMZN,XOM,BRK-B,BRK-A,XLK,BA,JPM,CAT,TGT,DAL,UAL,AAL,LUV,ALK,JNK,VCIT,rf
2023-12-15,0.023974056073971406,0.039616157345751635,0.029133272547117173,0.012461954615384796,0.09173487975364125,0.009503967398207802,-0.02049190808574075,-0.04834913578226052,-0.008198415525080383,0.0073260106379176015,0.01729753821347546,0.013560899098110646,0.009686228497220117,0.008292592592592518,0.02700078603564049,0.07997544875151363,0.04232899391855893,0.10111745997717336,0.02352230488618745,0.049318565765413824,0.06370516310926222,0.05305229143122259,-0.0020640664734253855,0.09379388080147844,0.019717636285502715,0.024828785761126904,0.0010048076739678016
2023-12-22,0.009204512449077829,-0.0037870087332039226,-0.0012272423601059623,0.02559892418594223,0.02745434332801855,-0.020094232403009116,0.06634782031631059,0.08560508036003056,0.00916926321410716,0.017486653863427515,0.023004580383813034,0.010009969712940547,-8.414804851852864e-5,-0.003449175173285246,0.0040361178182148905,-0.014492703415019514,0.013133441405256185,0.01616877214435264,0.013225258628844827,-0.02857813748425375,-0.023634753343680925,-0.012422315689765817,0.023129472007563656,0.044415905220787755,0.0074059501597847355,0.0036465791999147346,0.0010015384967510517
2023-12-29,0.0035048961351360486,-0.0160766518829899,0.014171550712783088,0.006383661901962601,-0.012955635571118562,-0.0055268074632385256,-0.0125419131554243,0.019992231875737065,0.008672933541292505,0.0047300881708900455,-0.00964669368532578,-0.01893814761294499,5.330110268904065e-4,4.607445632132112e-5,0.002238949227809872,8.447289918629419e-4,0.016128909097991473,0.018287510684742214,0.01583477242693676,-0.021881957334151325,-0.030317295855642912,-0.03983232926514502,-0.021016988493706812,-0.03957720251409924,-8.436416764654453e-4,0.004448528509783944,9.96153813142043e-4
2024-01-05,-0.01554778689838765,-0.04422887324267999,-0.008581956910008404,-0.005962459964282019,-0.027891659633125676,-0.05895199761598313,-0.025118759481561947,-8.548975786800694e-4,0.006005181245793079,-0.009520280812166382,-0.044096333030045565,0.02650518597930418,0.02503783038212859,0.02151577977424557,-0.043433038012452574,-0.04473261527773209,0.019002254416087272,-0.022795738928381826,-0.011725942777756293,0.007705724344540199,0.012118274850705824,-0.010189184278060925,0.009348989928926299,-0.02866646891817448,-0.008973080663499333,-0.01377938744277496,0.0010038461134983944
2024-01-12,0.018721083926981796,-0.07831911100802513,0.11432451330685134,0.029417417883497388,-0.032911289583524295,0.026161766649813956,0.04985793194626509,-0.23063636798855658,0.021570985957165556,0.0019012442500516702,0.06458268568755265,-0.026113194709028176,-0.005388553408016028,-0.004510193036261989,0.04410171103821692,-0.12570282350103534,-0.01869168300666557,0.005122334547018825,0.001136792573921852,-0.05106067267318071,-0.04741378404738483,-0.028676495028201465,-0.0198970650148782,-0.07325434883018467,0.01320827428991267,0.01272455256899141,9.996153758122372e-4
2024-01-19,0.01206256403979089,-0.030608967823675948,0.08738813944053403,0.006570765119650712,-0.022687698939657386,0.030335634530827438,0.02585979932119553,-0.009330070574215088,-0.013931034721436641,-0.0093828157455641,0.004656585457511131,-0.030015015843145143,0.009267903752381512,0.008898151504168172,0.04125052155850395,-0.01231048559186898,0.007453413076634163,-0.013113687440517552,-0.019658069737258033,-0.03093330901659086,-0.024132707740862958,0.034065087658263105,0.04970242447536766,-0.009382940959286268,-0.007779430572638857,-0.010840206532903518,9.996153758122372e-4
2024-01-26,0.010322804060592716,-0.1363872100873258,0.02588632476181174,0.011639290992756957,0.016964165692877398,0.004489525608324607,0.03933239366494701,0.028066576541466937,0.058073996632638014,-0.004895430238921472,0.024333712298246324,0.062403262967571926,0.05016486594185299,0.04596648165112893,0.007893258152957827,-0.04441448638265577,0.011567163016426907,0.04960046180181443,0.03177931453721072,0.06303686026426503,0.09608448149301863,0.10761349073567517,0.0033344579434926302,0.055396104957606385,0.0066751560647846375,0.001494752132915833,9.999999633202186e-4
2024-02-02,0.014238423432055392,0.025429760775494525,0.08403924489483083,0.03226397481862597,0.06584742950567724,-0.03414395941646087,-0.06664939726933994,0.011324520727074239,0.012488734856194839,0.008555725097661337,0.07975114901216784,-0.010000004024081743,0.013881697426680883,0.012361325777090926,0.0024287949075498805,0.019029559735630253,0.014221019041572136,0.05229937505418025,0.020767728768650295,0.008831420143445845,-0.027732087575409792,-0.03767347590963854,0.009305493708862578,-0.017405476793060703,-2.882546637136274e-4,0.006714703097731034,0.0010019230842590332
2024-02-09,0.013856782237046339,0.03012082141346184,0.0902813916601839,-0.0017101330088068467,0.044481004278073444,0.017438642007363114,0.04653739309181604,0.29238164273943945,-0.004238037334656886,-0.005354936130467891,0.015365807736235526,-0.0019613943418809177,0.01947533039427385,0.016271471658936942,0.027689755932796656,-8.597188383440146e-4,0.001602420592931475,0.006569541973382886,0.007148358799045296,0.01325658183691103,0.023205291852933296,0.021978000384744734,0.06980575952226098,0.029338431421448208,0.003176239986766083,-0.008428115693837168,0.0010038461134983944
2024-02-16,-0.003371953006051198,0.032959597988428735,0.006654042193314114,0.0063798821659257765,-0.0037942714773151476,-0.03463074090117779,-0.056317507818858914,0.08237401265380195,5.717606382333873e-4,-0.0067164697474996204,-0.02831758399440909,0.028731879666519466,0.01915354243242784,0.0183545043315696,-0.025355909000927213,-0.025382397877890428,0.02297027395769935,0.0149767765769806,0.021019337402262472,-0.009627177089790218,-0.008032131771335216,-0.016129016752173708,0.0443215484792554,0.008873402614693493,-0.005804591318322561,-0.004500256111273471,0.0010044230864598202
2024-02-23,0.01669633567034956,-0.039909956735856844,0.08543936761778848,0.03052361475536358,-0.01300818495729894,0.0011518939466308442,0.024901438096544215,-0.017325146715557516,0.022347782633978408,0.012235691875632337,0.0323285420560091,0.0010602909746917355,0.027660807548100186,0.03088744865477988,0.013427463278159912,-0.01500808066974324,0.027705084870603525,0.006119743598840932,0.019998606836363564,0.042355057575462984,0.08382939991334948,0.033469928936282534,-0.004421030664779058,0.03011729888935588,0.005307813388236715,0.003265173916223496,0.0010076922636765699
2024-03-01,0.009845289545236113,0.05558159140020158,0.04392443099065124,0.004101043945860194,0.025535461754891298,-0.015669467796575853,-0.04962478713534102,0.5701588184516273,-0.013537753011818143,0.022638131603216483,0.018458172616408364,0.019260468072979542,-0.024231858107379156,-0.023794380932695258,0.026645103427982653,-0.004132857757741415,0.007065302039127586,0.03958247603149201,0.025152002722050648,0.010546419782622163,-0.014721999421131615,0.03502972432005014,0.005328414454890407,-0.042690852800461476,0.0025427823028443264,0.003683881813547396,0.0010028846447284405
2024-03-08,-0.0022032178345582354,-0.13472168937023987,0.06384499963072532,0.023144998998820165,-0.021686685251100846,-0.0497048665515053,-0.012963698945109514,0.3207367289612413,0.009442912293311068,0.0453108275225238,-0.016103664558016484,0.023998459777757386,-0.009727080144345868,-0.006868469701041602,-0.016179454862869425,-0.007549972534179661,0.01581300009321218,0.00739521237582097,0.09292295624115687,0.0018976711186684536,-0.034344355715584585,-0.06257979257887913,0.014185840601030675,-0.011081076957084046,0.0030716747552446133,0.008508905005370382,0.0010053846469292274
2024-03-15,-5.97959687576699e-4,-0.06712666396428113,0.003530438431962102,0.012752412030101468,-0.009852257837114964,0.011069931826096946,0.04314331896028367,0.2502611919171096,0.006423354982392437,-0.009522383189254136,-0.005303723422862561,0.026665490526578184,0.01235274975002687,0.01375322264279677,-0.008295187944963645,-0.08040710500366655,0.011050809441759846,0.022937201000100105,-0.03240632666203436,0.020833358489234177,0.007390293313223273,-0.049046338696257075,-0.1725043744991812,0.043454499752862974,-0.003590455317635688,-0.0102981236940205,0.0010073076761685886
2024-03-22,0.022321181581387517,0.044384631544618136,0.0734541881538382,0.0031310735561937975,0.07048084058855553,-0.001969737538856653,0.06752478907402182,-0.1455148818487384,0.0017350724844080734,0.003204643573846422,0.025513111999530436,0.01995139056969375,0.008502195817970959,0.007936790404669436,0.022499889970560405,0.03462448565433052,0.03321082104640127,0.03210632187008877,0.02685430696943203,0.05728206319444684,0.06533705544717705,0.06160455976556012,0.003527228688004369,0.036144606000125146,0.007948537162366653,0.008273707548120512,0.0010038461134983944
2024-03-28,0.0035687078636585934,0.029034662541205014,-0.041712149694328904,-0.011499969986262903,0.028659970827763503,-0.004643502679047118,0.0032286725351362566,0.11921201731306463,0.0036495557447813187,0.026803069396528878,0.008441939994663139,0.02423130337743795,0.02167148391128282,0.01829738058551622,-0.007812949711340833,0.02192215650434859,0.018716331737038683,0.023233199427264095,0.05088063874865645,0.05001089065975539,0.03034215214920044,0.03576253019968734,0.02601080493183372,0.08670374585708562,9.461724230530599e-4,9.947558324201466e-4,0.0010005769362816444
2024-04-05,-0.008870840273226599,-0.06194891521454704,-0.02598605900986295,-0.005318207830066202,0,-0.011079846435197771,0.011033733371629495,-0.1557938749283413,-0.037904469611852676,0.04579038553883352,0.026000678093191176,0.044132866567109685,-0.00451820114649204,-0.005020175272681393,-0.008738626180727072,-0.051038944106691186,-0.008478432716314765,0.03512258318009431,-0.030697989433537076,-0.03781077532021904,-0.09795326517921632,-0.10358306925564076,-0.029119589650560274,-0.011863273233737148,-0.008247771645378932,-0.008551443616450993,0.0010028846447284405
2024-04-12,-0.014620940090387391,0.03729538740392013,0.00202239957588235,0.004845467961519301,-0.05045171456417119,0.04110139315480876,0.034104096009365925,0.028200130850218885,-0.0049326339257339535,0.008134238193570509,0.005727549125433162,-0.008239329880017299,-0.03669195339621234,-0.0366951548898623,-0.00498924992262495,-0.07420550607831211,-0.07424685723743296,-0.03603986746458665,-0.032892981515896036,0.017368632388749417,-0.03218336267296973,-0.04433143896837943,-0.02822884217160193,-0.027777785261097976,-0.005004708029943128,-0.009053487995628884,0.001005769234437209
2024-04-19,-0.03071350862472133,-0.14030984841747052,-0.13591711358750436,-0.010143027786095438,-0.037272097163926876,-0.0654205028232786,-0.021797714586195838,-0.20645717688977805,0.024664347184580215,0.019088014206735338,-0.061784772461809134,-0.004070747585605661,0.004513159655226806,0.005185079206895038,-0.0627494019399567,0.0015924757747041163,0.01646723857540433,-0.026467207148242133,0.013122993591888843,0.015151610294491302,0.22918665085909629,0.07300380730005429,0.06681204597423229,0.08983048796629256,-0.004708999316206053,-0.007232599642815085,0.0010086538241459774
2024-04-26,0.026456076337000756,0.1444405970321474,0.15137796289220629,0.010583006335235456,0.05354221623775368,0.02606067801084122,0.11539939004016975,0.09221455563753889,0.01991910855689416,-0.019952059387707166,0.028574644075189726,-0.016015957927853597,-0.00735652356949601,-0.007074098068856283,0.03791638250172347,-0.015310363863968779,0.041388540197012214,-0.03180522321561552,-0.021152720823017668,0.049400752875490506,0.028415707553939296,-0.016300464056176356,-0.07998634621312417,-0.023328133219641,0.007849421692074365,0.0021728609835569568,0.0010073076761685886
2024-05-03,0.005961513310165811,0.07665345338353169,0.012013364172660967,-0.005651744864089037,-0.0281470192184341,0.08316595448727626,-0.02705986148758377,-0.04629675902756314,0.019654020404303196,-0.016895893665496264,0.036688630307445624,-0.016615939451249284,-0.0030589678379946417,-0.006458841362947387,0.013611431595758505,0.07517038615996263,-0.01540150106629401,-0.019308024292195025,-0.04066993458781942,0.03265233559714309,-0.02252079150780817,-0.0021613640290952807,-0.03255652782089824,-0.029117352273762664,0.011597363325177579,0.01462114096683953,0.0010067307949066162
2024-05-10,0.018678400649263516,-0.07020255560080668,0.01226504119785532,0.01453280831819237,-0.02368252362355372,-4.4576511792138174e-4,0.007692836015148696,-0.034774906946166806,0.014532391378153209,0.02700037480617512,0.006820197453853094,0.016896693893916792,0.02788932275291134,0.031509121061359835,0.014761675250782647,-0.007119410573978802,0.04335745675596403,0.05357100134267534,0.032206970708365645,0.020368529391036283,0.020716353595616077,0.03971113515609748,0.04627158460533254,0.025304545656867017,-0.0026519902650151694,-0.001766094857468814,0.0010082692366379957
2024-05-17,0.016530827801424897,0.053362648709112115,0.02893914434919087,0.06894844778960207,0.02418677835777694,0.03725757753983139,0.04110647155019498,0.3422506236271461,0.004734711029763972,0.022632695333040465,-0.014828242173298256,0.02248004872263576,0.011867527710968995,0.01185691318327975,0.03055391422229281,0.036076425071872587,0.030286241385844903,0.0041714358522231265,-0.011633293570698533,0.0038095687051173943,0.04267829946704227,0.022916661975560304,0.018274877537557854,-0.010740343327997448,0.004998600455191848,0.008089043387864647,0.0010076922636765699
2024-05-24,-1.88240241431048e-5,0.01003042213430616,0.15127759383948414,0.011291305955891229,-0.009772009014664018,5.793398039113384e-4,-0.0054147952481707895,0.0633259499860317,-0.01377947959472825,-0.03460612253613815,-0.021386015232848554,-0.05198912847921966,-0.02285700274258562,-0.02141012909632567,0.015909504413313513,-0.05639358122671423,-0.01992282599327222,-0.020686591833487977,-0.09304938369761662,-0.016318739387692238,-0.058941269902073934,-0.06042087014982467,-0.036611653293437074,-0.013629016865561394,-0.0022225749236510772,-0.0025077925549111812,0.0010086538241459774
2024-05-31,-0.003910024680062518,-0.006471789927241511,0.029717650805718865,0.005812377675448399,-0.00246708869421719,0.011948699257420925,-0.013440717299191274,-0.09517217669961697,-0.004778338122695236,-0.002871411274755542,-0.02384507639609268,0.03385644450334602,0.017157139421083656,0.018671862315310817,-0.02337456584787112,0.017705685664931137,0.00956595958908002,-0.02975059211684916,0.07525990623355949,-0.015817980445416158,0.024357281024170563,-0.16907515366973047,0,-0.01592506541044314,7.426943088610916e-4,0.001131359661833642,0.0010086538241459774
2024-06-07,0.012591002901538362,-0.003369306476562417,0.1026607412820979,0.0018247377183298052,0.0016487341983331127,0.02413511771948218,0.011439158602340349,0.04703861454696057,0.015315424321756144,-0.01718530838735155,0.044547724447928205,-0.03846153311700362,-0.00164090899082181,-0.008143130379343333,0.025885000541082226,0.0711108881223459,-0.013226105924676212,-0.028299712301275814,-0.06506163089809669,-0.011368025233896795,1.886831707209602e-4,0,0.03390465957869049,-0.030461655529572473,0.0011829935834035687,0.002633797714844288,0.0010073076761685886
2024-06-14,0.01642310105803202,0.002986245165965018,0.09101675059307546,0.017304318906854244,-0.03621386894284717,0.07923226042122744,0.014907771288192428,-0.06306223888370133,-0.0016162338804976972,0.019517908813306173,-0.003472595654101518,-0.032283839683243554,-0.01977180859432892,-0.018304940935992997,0.05598324395614118,-0.0681770439770576,-0.030857616129154053,-0.022709355775014872,-0.03315054109109217,-0.03409997832417955,-0.062452856099830534,-0.019130458002505124,0.022702689528758313,-0.010063815182138725,0.0023423382009011284,0.011689322512379752,0.0010076922636765699
2024-06-21,0.006423601307123938,0.028088310512295322,-0.040263937158304564,0.013279510206296807,0.011101608613410363,-0.02353059878890218,0.010595758179692938,-0.007876711874530096,0.008813429959124708,-0.004403638655062214,0.029511042474532623,0.015122278960480351,0.010060626538191952,0.006713046325094174,0.0032504139806399657,-0.004005227600581085,0.013004508538749127,0.01981526285353752,0.03520825556936069,0.013546780608094888,-0.030388375191492956,-0.0070921919858044635,0.005586765487764822,0.021076083201825746,0.004460967298969054,-0.0017395434020861522,0.0010028846447284405
2024-06-28,-5.327632166414187e-4,0.08125244971482215,-0.023939276029822598,-0.0029449838965506236,0.05912164641230366,0.015084987453717336,0.017530369089762354,-0.07162887174682764,-0.01985001004017317,0.0010708433226849223,0.022054147073000685,0.03936442300881282,-0.006884447433802565,-0.004487797580816966,-0.007806822990977236,0.030867676844147818,0.03036157327189848,0.016044342927127753,0.013070536000655553,-0.03928708451103413,0.009962630535408357,0.011607153272750637,0.008815235392194198,-0.01894120382507236,-0.0031721881396616913,-0.005227099181785544,0.0010024999655210054
2024-07-05,0.019146646877064466,0.2710733680313726,0.01853649145076086,0.03441145650452371,0.023923454447603687,0.07463669692953023,0.04655985853772737,-0.06951827940837796,0.0017584117913147512,0.027533595275530676,0.03492884864165591,-0.015201508091512217,0.010742442885690595,0.010296598888346331,0.029394862454465542,0.015493694903182087,0.018119188676196663,-0.01425977278363344,-0.016144392746631042,-0.02993253353326819,-0.03411425919888067,-0.025595760265298195,-0.05837121362706443,-0.051237614273312526,0.009110323820837651,0.010534989919065652,0.0010048076739678016
2024-07-12,0.009645974443597494,-0.013080504488851452,0.02710016874896337,-0.0114220255971621,0.09267911312727017,0.018556202743011507,-0.026984825626264808,0.08975437744348724,0.00847389984338065,0.009867415049298112,-0.02754997253417968,-8.820458116226559e-4,0.032273727607337266,0.03387789085676873,0.003950573595830287,-0.013634173280831163,7.323008088615524e-4,0.022049473378793705,0.04943378003275667,-0.052151507957375776,-0.048510612325465385,-0.03260866466677248,0.021900520687060387,0.0020870861606014923,0.006871927035970282,0.008324837103946381,9.996153758122372e-4
2024-07-19,-0.01964307849677871,-0.03637754878426669,-0.08751171774595923,0.021808137287927742,-0.00356387022705984,-0.027023320916322757,-0.03956529176608925,0.27330402239243434,0.014165910177875052,-0.006185311635683255,-0.05840917419661873,0.02471973342929279,0.023631134486861827,0.019609069585613703,-0.0553037564819463,-0.014480826202633024,0.023616642686986156,0.03587721382862408,-0.020412142110751486,0.04172417427394981,0.07177994179004155,-0.009363331330736413,-0.012713393117870786,-0.01249673377097571,-3.150207740113542e-4,-0.004929066263899662,9.986538153428299e-4
2024-07-26,-0.008288033519965099,-0.08110365444813161,-0.04129581138277394,-0.013710133225676269,-0.19957078745247347,-0.02830905767711478,-0.059702321510288314,-0.014501039759675538,0.006846875107367589,-0.0049609473951293115,-0.0034402056791056346,0.010855432355821426,0.007342284697317458,0.007882951966136975,-0.020781357738027695,0.04018479041734113,0.011726654109748047,0.012304301297613618,-0.0048754204244705335,-0.028829160187509806,-0.011683733981335709,0.0037807147581732092,0.0018395445976719937,0.04033743124141487,0.0034663204770841727,0.0037153440549848593,9.913461941939135e-4
2024-08-02,-0.021196099988294415,-0.05518655466058464,-0.051211742052330145,-0.018916656976498136,-0.10366399311418295,0.008717051815076315,-0.0016600019561606727,-0.17385648967140732,0.005735948434030691,0.02134791891782739,-0.08000003344392126,-0.0038353806171730342,-0.02124941331793906,-0.023958428436653634,-0.053449214634263,-0.09064156721456185,-0.06172255356179135,-0.0844841366418505,-0.0659733444073638,-0.09429313821760377,-0.15157273521369918,-0.09322031843562928,-0.08005877486593138,-0.12493665533600373,-0.002385407265616424,0.019673101193290465,9.673077326554519e-4
2024-08-09,1.6883334167738795e-4,-0.036933588079995805,-0.023491964458779657,-0.007449762071946586,0.02266433320219785,-0.016464892092062144,-0.017874213700955544,-0.06511786073666104,0.0027045745713409897,-0.0034614306912799098,-0.005717638415579596,0.016854911584973875,0.007727211199373141,0.009491218907605514,0.004445103961885133,-0.012003491160721191,0.033443692111942314,0.05419633290117587,-0.026370542272996733,-0.013306424274821205,0.03159991294251174,0.02388364896189632,0.011177699593925672,0.004344092996865223,0.0027428572051337863,-0.0064368961815672865,9.759615017817571e-4
2024-08-16,0.04000065177425016,0.08059997558593746,0.18930778123081704,0.08402298370700634,0.040593799374903705,0.046576250195732305,-0.003929997643284389,-0.01721209954272096,-0.015538883671569637,0.03308696123685895,0.06062055210966877,0.0022833138013085286,0.02974493464564021,0.03028000549787424,0.07669107256388852,0.07194331229581574,0.03969877327360294,0.01543201842922226,0.06302568975900247,0.021628236338944173,0.014712991409110199,0.019269831711297147,0.03947889107233937,0.0028834623195250764,0.011888435285919208,0.008312146544141807,9.759615017817571e-4
2024-08-23,0.014107639394940419,0.019433704895069237,0.03844904871491339,0.030633078774301215,0.07231234147507504,0.0034947188851719435,0.0163285771006052,0.1275556379817704,0.007624003237247434,1.2931065384957918e-4,-1.1298019166816609e-4,-0.01565542967162259,0.019954545279788682,0.01978624855725264,0.011562832718577498,-0.02794598936488124,0.020283246737294425,0.014352953153675685,0.1089947790229866,0.030635379991204026,0.029712384337235553,0.03383086031195681,0.07026198887768609,0.027027098171314323,0.007070022292750222,0.00800092487626114,9.615384615384616e-4
2024-08-30,0.002757490344782454,-0.028186304046044497,-0.07729748929263225,0.020211672788763346,-0.007098703760474168,0.009522164302113945,-0.013856427992216092,-0.1172588292914647,0.014009494442078552,-0.0031463277859045125,0.008246762139826336,0.01392719803640996,0.049715488778001804,0.051401525730160325,-0.016208246731663323,-0.006973029114581197,0.02972832801333647,0.0220717612952408,-0.030788743125507834,0.026824503834618207,0.016620526910787303,0.022136625085305228,0.026259776722571182,0.010918235619275185,-4.127548721339913e-4,-0.004930752272907513,9.553846029134896e-4
2024-09-06,-0.041370983349364954,-0.015786300841517442,-0.13856076580112253,-0.007639605769889757,-0.054512984647949625,-0.0357205409557777,-0.07861404311768594,-0.13683730076834377,0.023609732587102306,-0.002853510408916904,-0.03983193619244574,-0.044938140981274355,-0.03466969140709486,-0.03636655948553058,-0.07447922434954735,-0.092782375194588207,-0.054893079148922164,-0.07509135509606157,-0.015232407092287015,-0.010826323024136997,0.04473200193125537,0.016949181460966134,0.03325859568859357,0.04098586311881869,0.0020456874646226364,0.011171907191032338,9.438461523789626e-4
2024-09-13,0.040065934988406715,0.09282018675634407,0.15832134456690827,0.05167008227597081,0.010396886940659877,0.007608056901766025,0.04238756309944147,0.2377077641602694,-0.00859943623894921,0.03490433864864673,0.08810319246916132,-0.013227946391081491,-0.025706385727642167,-0.025442232335732395,0.0810122448410795,-0.005392658742912726,-0.038313032756373766,0.04842743984286724,5.28937763170978e-4,0.07494655766758207,0.09150191377424144,-0.01018524151934086,-0.03434345249146087,0.10774139985689057,0.005803670105921199,0.005518130895128648,9.159615406623254e-4
2024-09-20,0.014204177195629164,0.034565143714155866,-0.026028539099042458,-0.019106768110193628,0.01777375970102746,0.025617854713501087,0.039591052186785936,0.023397169223388303,8.041336343929117e-4,0.01478973582373544,0.02740093549162803,0.037066908558122114,0.017202503203728847,0.020454037960550897,0.009481030477583197,-0.022198194115501724,0.03313408133633877,0.06808377975828539,0.02239705058490782,0.038955322642262535,0.03882909002077661,0.029934580080410278,0.01255232028459008,-0.03890487405452492,0.00710966159852866,0.001431531008440956,8.74038476210374e-4
2024-09-27,0.005666463914520969,0.09322137022068477,0.04655170882317616,0.009106997268057748,-0.009191159951598804,-0.001796680809043938,0.003947932691240386,0.21715708458689442,-0.0038457663630413474,0.011601492426831506,-0.018945745131403124,0.004771464966580874,0.004744028625972341,0.0010094968562635032,0.013366050674076924,0.01976654818185075,-0.002794930469457335,0.06035442769656196,0.002778470092480667,0.0979976077239193,0.11155843806385057,0.04995460302462873,0.016873309171050677,0.12443776824770714,5.12019269093944e-4,1.190168987232898e-4,8.619230527144213e-4
